Geneid	Length	logFC	CI.L	CI.R	AveExpr	t	P.Value	adj.P.Val	B	SE
OVCA2	1076	0.0723426687811255	-0.278160604728349	0.42284594229059996	1.7673793050823798	0.428165431276956	0.6727140974927679	0.7281038037019129	-6.55693353889259	0.17882820077014006
GUCY1B3	4193	-0.0792035285334762	-0.18731100672291898	0.0289039496559662	5.70514010999758	-1.5198402655132401	0.142864678492099	0.192120411556554	-6.557317909418661	0.05515687662726663
CSRP2	923	-0.10955375992356801	-0.31553991814058596	0.09643239829344999	3.47540567289252	-1.10331215437276	0.281873831209019	0.34723145092076696	-6.558564413606	0.10509497868215203
CMC1	4043	-0.11508887825093599	-0.307669069488888	0.0774913129870157	4.02471248507978	-1.23974080669751	0.22819808739978198	0.289086369130997	-6.5586450031767	0.09825519961119991
JMJD6	5810	0.0916806876275977	-0.0423622631890575	0.22572363844425303	4.991249503811809	1.41887140117505	0.17001917622644297	0.22365671072364102	-6.559072898101459	0.06838926062074248
EID3	1474	-0.0567898861094449	-0.433871921174948	0.320292148956058	1.93225659144882	-0.312423942487522	0.7576751770581229	0.801463647690269	-6.55914468652501	0.19238879340076684
PUSL1	1376	-0.11472083100544501	-0.28832576921363	0.0588841072027401	4.6487828129266795	-1.37084818911324	0.18431559822714605	0.24008849572132399	-6.56029394312113	0.08857394806540055
NUFIP2	12544	-0.0822052194678484	-0.17995060957544398	0.0155401706397473	8.88664730304281	-1.7446658564194302	0.09506936230855599	0.134107661726389	-6.560983303493299	0.049870096993671245
QKI	16779	0.0877590640232409	-0.253019753615934	0.428537881662416	1.43851309724712	0.5342303339946379	0.598566673621704	0.661147404614015	-6.561577855483191	0.17386674369345664
ARID5A	4803	0.106380720374176	-0.12645036367677803	0.339211804425131	2.81020938942304	0.9478314603545681	0.35356257568803295	0.422551219758709	-6.56299820614195	0.1187913694137523
POU3F3	4507	-0.0117817754117877	-0.35247092041448796	0.32890736959091305	1.5570219164776498	-0.0717400370220816	0.9434602409915699	0.95476289005117	-6.5648972317146805	0.1738209923483166
MED21	2955	0.0973636609501591	-0.05048437114675	0.245211693047068	4.768611712748941	1.36612519209442	0.18577163906668	0.241735118969656	-6.56529461811591	0.07543266943719847
KLHDC9	1368	0.0886364118407355	-0.17573817306014602	0.353010996741617	2.58681030931957	0.695507178647564	0.49405581898426293	0.562904829850736	-6.56580543189923	0.1348849922963681
NDUFB2	495	-0.0956773676623044	-0.217904538601819	0.0265498032772107	6.69901732914649	-1.62386758052641	0.118718255266666	0.163123423729237	-6.5659869082367806	0.062360801499752476
SMYD2	1806	-0.0987130378223435	-0.240717921218155	0.0432918455734683	5.22403854134337	-1.44205023832198	0.163444021007804	0.21617978262264	-6.56663097843081	0.07245147112031207
PRPF40B	5343	0.106149707270439	-0.0530552241100044	0.265354638650882	4.92123710228301	1.38315686925378	0.18056343664723298	0.23576598302977397	-6.56720917729926	0.08122700580634858
EHBP1	7582	0.0728870116737736	-0.0187049443481252	0.164478967695672	6.8442235411922	1.6508285227156498	0.11304960257998699	0.156106603540529	-6.56778188568802	0.04673058980709112
LYSMD1	2985	-0.104432102044248	-0.28101146303248903	0.0721472589439921	4.03152309530714	-1.22688323465121	0.23289953128118002	0.294118298873222	-6.56835640802968	0.090091510708286
GRPR	2681	0.102958878457874	-0.0357588562323678	0.24167661314811498	5.63052909085854	1.53971722426986	0.137961436048295	0.186288173691913	-6.56871194699945	0.07077435443379664
PIAS2	19950	0.08543931757643901	-0.0292966262635826	0.20017526141646103	5.9126553741988	1.5447828215249602	0.136734273081534	0.184770851561156	-6.56906016165166	0.05853874685715398
THOC5	3461	-0.0885444452617365	-0.21983711504886602	0.0427482245253925	4.92388780328426	-1.3990395592008897	0.17581173494214497	0.230428024587099	-6.56964655074317	0.06698605601384146
KARS	2307	-0.0698497299119119	-0.157846086450889	0.0181466266270652	7.075600771446299	-1.64667993449731	0.11390673534879099	0.15720336703414	-6.569886480849321	0.04489610027498832
DMWD	3308	0.0938586958471355	-0.0474074907358431	0.235124882430114	4.75544474930348	1.3783053652976998	0.18203505781673202	0.237439509366336	-6.569955884785099	0.07207458499131558
PLAGL2	7603	-0.0843298249699753	-0.19273528787921002	0.0240756379392598	6.640839864812571	-1.61376088126918	0.12090379710878699	0.165743871878161	-6.57048525902053	0.05530890964756883
FAM3C	2842	-0.0948048848133682	-0.21821103507308698	0.028601265446349996	6.4686860339343895	-1.59368712278148	0.125344562990743	0.17119331169532198	-6.571103030693839	0.06296232156108086
TUBA3D	1632	-0.0727793679123545	-0.41805035803781604	0.272491622213107	2.06749794819821	-0.437277712263651	0.666193753106448	0.7225479878174309	-6.57168649257294	0.17615866843135794
ZNF433	3307	0.131866770039587	-0.0960795149452346	0.35981305502440797	4.07934930486208	1.20008498786444	0.242934018530137	0.305217906095	-6.571891480409019	0.11629912499225575
WDR75	2732	-0.08410801399220699	-0.19505953752804997	0.0268435095436361	6.1994080741859605	-1.57258185797097	0.130159286298286	0.17700731323760896	-6.5719602594005	0.05660792017134849
NAP1L4	2518	0.0600382807681632	-0.420973335970864	0.54104989750719	1.5943227926803798	0.258929680521398	0.7981088494872349	0.836168180308409	-6.573175072804509	0.24541409017297297
ZNF221	4681	-0.0463284561521173	-0.5347880243017821	0.44213111199754707	1.72220142093277	-0.196756169887073	0.845833724485205	0.8763274813351191	-6.57319875074104	0.24921406538248192
ZC2HC1A	10424	0.10906583577336401	-0.0538818382108137	0.27201350975754296	4.844217910705289	1.38851226164393	0.178949959641209	0.23400140643041298	-6.573292674559211	0.08313656835927466
MON1B	3332	-0.0959571342102485	-0.25672053669617	0.0648062682756731	3.9795309728651898	-1.2382240438176297	0.22874891117860802	0.289666748241874	-6.57398095852072	0.08202214412547018
OTULIN	15625	-0.0885393110660324	-0.20732757592534803	0.0302489537932831	5.91324706566542	-1.5462216600179397	0.136387355154662	0.184381780770891	-6.57416533893921	0.060606257581283456
ARHGEF19	3441	-0.0981040362631824	-0.34831659498503603	0.152108522458672	2.52789835942972	-0.813367705112158	0.42476655722207896	0.494506121422351	-6.57527241479443	0.1276594687356398
ZNF556	1646	-0.0731671032862984	-0.393703454862759	0.24736924829016196	1.95527260291885	-0.473530247104406	0.640523462107604	0.6992524046386729	-6.575621678321741	0.16353895488594924
FBXL3	3904	0.088779614244558	-0.0291158884607957	0.20667511694991197	6.13129620734087	1.5621587582154701	0.132593157035881	0.179855366330897	-6.57605945068352	0.060150766686405024
TMEM265	2100	0.0918278608534147	-0.19304389863033	0.376699620337159	2.23674833002428	0.668704464183706	0.5106751664318859	0.5785708043832709	-6.576369259422259	0.14534273443048187
PCDHGB4	4593	0.08119169830810201	-0.228904847611904	0.391288244228108	2.08190221760485	0.543155085291334	0.592511631550397	0.655717767883456	-6.5773583975806105	0.1582125234285745
UQCRHL	538	-0.111196240407774	-0.3596427028898879	0.137250222074341	3.00766930444894	-0.9284669293565251	0.363291261623032	0.43281273816349203	-6.577387655264469	0.1267583992255686
DEXI	2269	0.0973253299353698	-0.0748664784772136	0.269517138347953	3.91185092919384	1.17252618579859	0.253588800535462	0.316647038358916	-6.57767922333845	0.08785296347580782
MAP2K3	2823	-0.0846972711564016	-0.202788458010968	0.033393915698165	5.48471753020466	-1.48785662698057	0.151053813152133	0.20167934617268105	-6.57874562693467	0.060250605538044136
UXT	842	-0.0922113647207015	-0.224459420917179	0.0400366914757766	5.22720749755728	-1.4464529287553602	0.16221856755036498	0.21479655893942498	-6.579000495359519	0.06747349805942744
C9orf116	722	0.0376276595559144	-0.290667822892174	0.365923142004003	1.59374012804525	0.237766931150573	0.814273296441629	0.850274284780296	-6.5792147878946	0.16749769512657575
DNLZ	750	0.11557935769500001	-0.131863928407767	0.3630226437977679	3.05642039604653	0.968977639201387	0.343141783461046	0.41206680451936	-6.57967507295704	0.1262465745422283
SLAIN1	3786	-0.11844283246525901	-0.3832511374866471	0.14636547255612803	3.2227928498368197	-0.9278682969150079	0.36359484351279603	0.43309186648437	-6.57984943178505	0.1351062780721365
C20orf96	1608	0.0900948727929451	-0.061816947578630994	0.242006693164521	3.90181300479842	1.23031880322861	0.23163615628008302	0.292818645935617	-6.58022799704566	0.07750603080182449
C3orf67	8273	-0.0909208901906398	-0.473143275953608	0.291301495572328	2.10205201852872	-0.49346540715883	0.626598441348297	0.6873616715715849	-6.5820942084900995	0.1950114213076367
BLOC1S4	1546	-0.12187502879480198	-0.343753353740862	0.10000329615125698	3.73861005139848	-1.13948603166431	0.2668167550206	0.33090042207465503	-6.5828013412987305	0.11320322701329566
AKR1C1	3380	-0.0912617984011903	-0.437505052040198	0.254981455237818	2.4939590145049904	-0.5467853317837371	0.5900572969497739	0.65329078639351	-6.58330322007468	0.17665472124439183
TMCC1	10387	-0.0901236595912174	-0.22774112214956102	0.0474938029671265	4.85551264321095	-1.3585462424888	0.18812712341681	0.244492896333667	-6.583445274414049	0.07021299110119579
DHTKD1	5217	-0.08294900584416	-0.19157279543273498	0.025674783744415	6.361794042088691	-1.58414666809633	0.12750233051200902	0.17376693848406305	-6.584144769595519	0.055420300810497446
NDUFS8	1221	-0.0814690623385337	-0.182622520823239	0.0196843961461717	7.6070383777728	-1.67078718198995	0.109001611726396	0.15110103661473498	-6.586087115701781	0.05160890739015579
TTC21A	4514	-0.0128186902494418	-0.40212289433807397	0.37648551383919104	1.6940295071448201	-0.0683067642154646	0.9461615643633909	0.956772380256675	-6.5876037585708795	0.1986245939227717
BRICD5	3096	-0.10574049820278501	-0.39775783747749	0.18627684107192102	2.47799211201716	-0.751176280045308	0.46054672266104707	0.530088811342027	-6.58797147966598	0.148988438405462
TSPYL2	4450	-0.14208331621700798	-0.4217144014517821	0.13754776901776503	3.3998544282871603	-1.05406353616625	0.303350236311521	0.369896732747788	-6.58803501083951	0.14266892103814977
RNF113A	1297	-0.0822958346510534	-0.424927361707294	0.26033569240518695	2.02540754572009	-0.49826420105652003	0.6232673003547909	0.684298438352831	-6.588513167912089	0.17481200360012267
USP18	2108	0.10812005922855601	-0.142330676001959	0.35857079445907203	3.00124587930183	0.8955567610862329	0.38023242338986607	0.44999389612768204	-6.58927358900195	0.12778098736250793
CGREF1	2698	0.0845037427951345	-0.0359534302514771	0.204960915841746	5.46268308364516	1.4552996711828998	0.159778573751433	0.21190239236862599	-6.589496339749191	0.06145774135031202
TMX3	7099	-0.0965205190260345	-0.22102054491286396	0.027979506860795	6.580647474568269	-1.60827147756417	0.122104907966782	0.167262048487042	-6.58965001251956	0.06352042137083137
RECQL5	7107	-0.126347557761613	-0.323251091700672	0.0705559761774459	4.56889513965637	-1.33113619920492	0.19684308317924898	0.254181942239829	-6.590023566838651	0.10046098670360151
ZNF517	7060	0.0884238525669008	-0.173978620411261	0.35082632554506304	2.4649734529524197	0.6990538987949949	0.491880030921181	0.560681340981644	-6.59034892653362	0.1338788127439602
IKZF3	10008	0.0350091046717145	-0.34571813916269706	0.415736348506126	1.58650058721212	0.190755119452481	0.850475576263634	0.879969804574713	-6.59059115718878	0.1942485937930671
DGAT1	3925	0.105552761595995	-0.0519750323331249	0.263080555525116	4.96204569538765	1.3900216426346998	0.178497289461387	0.23355606191718697	-6.591440507091111	0.08037132343322471
TLR3	5091	-0.11365121609609699	-0.30114279340661204	0.0738403612144174	4.25131898064844	-1.2574811323009298	0.22183041807261103	0.28245081038151504	-6.591785986948791	0.09565896801556874
IFITM3	668	0.10583780127231501	-0.131388401032962	0.343064003577592	3.03259649361983	0.925523191439662	0.3647857412452129	0.43430348107680106	-6.59200824346535	0.12103377668636582
ALG14	4164	0.0997652037710846	-0.0858336208257036	0.285364028367873	3.34817775726062	1.11509797064931	0.27690170719610696	0.34161139264369206	-6.592717913636251	0.09469327785550424
TNRC6C	15503	0.111353877101376	-0.0504718320654009	0.273179586268152	5.14482904237503	1.4274699577288201	0.16755567562019597	0.22081103741598895	-6.5940707707837705	0.08256413732998798
PTCD2	11078	-0.0975039473890136	-0.266692506438726	0.0716846116606993	4.006599736765899	-1.1955296725174198	0.24467161582427396	0.306999886522056	-6.59409410649668	0.08632069339271053
LOC102723750	4711	0.0705998342222343	-0.27677649992410197	0.41797616836857104	2.11241738900551	0.42161165358570396	0.677420059141049	0.7320862797693659	-6.59440515732337	0.17723282354404923
CFDP1	2004	0.0991565221193174	-0.0877813648441404	0.28609440908277506	3.71755485823798	1.1003557298063602	0.283131172956659	0.348471280213764	-6.59595246540948	0.09537647294053966
C1orf74	4855	0.0949056987181156	-0.10941042291458301	0.299221820350815	3.1654134130402594	0.963604474032891	0.3457695830478039	0.41446596583379003	-6.596091548045879	0.10424291920035665
GTF3C6	950	0.0779164202898794	-0.0188838363656855	0.17471667694544402	7.61278330441295	1.6697891538762901	0.10920108044531598	0.15129366138167902	-6.596773731978249	0.04938788604875753
ELAVL2	6843	0.11176501130046401	-0.0935614967402314	0.31709151934116	3.83982171856758	1.12919773445113	0.271037764350162	0.335436401558398	-6.59748979122218	0.10475842246974269
FAM189A2	5161	-0.00974135775053742	-0.366285239252933	0.34680252375185805	1.37054482772567	-0.056678148919415	0.9553157665666221	0.964185564173207	-6.5976282953127505	0.1819101436236712
GOLIM4	4637	-0.0750140844857619	-0.16835885589251298	0.0183306869209897	7.92270063314258	-1.66710122170255	0.109739833720534	0.151955877419184	-6.5988795009620596	0.0476248833707915
ZNF69	4223	-0.0925035799339384	-0.34253462549839603	0.15752746563051903	2.80870995463655	-0.7674918218716569	0.4509890590966079	0.520910489491518	-6.60129033940673	0.1275668599818661
FAM192A	6473	-0.0852619756515498	-0.20199484373848603	0.0314708924353865	5.7839616931204905	-1.51520497835665	0.14402845196835698	0.19345650349805898	-6.601319824254169	0.05955758575864095
SRSF6	4365	-0.0684227461163172	-0.151071091203735	0.0142255989711008	8.963715278026461	-1.7174159482941003	0.10002019125869802	0.14022119669451502	-6.602174576497589	0.04216752300378464
GPC2	2591	-0.0107342660819407	-0.456661478445812	0.43519294628193	1.7549599421892101	-0.0499364349151728	0.960625906837228	0.968528466922509	-6.6028906655234	0.22751388385911786
C19orf43	910	-0.0924660707007181	-0.21093546591711604	0.0260033245156799	6.9554544976845705	-1.6191436632051497	0.11973563158096001	0.16430462463156797	-6.6036092365557595	0.06044356898795815
RPL37A	420	0.0790805647872936	-0.0150211395154492	0.173182269090036	9.98335995977672	1.74333731569505	0.0953057777262746	0.13438050161923698	-6.60494602307032	0.048011073623848266
AASDHPPT	2861	-0.0883833830167218	-0.20492427972001395	0.0281575136865707	6.4481979670392	-1.57326332405306	0.13000145841063498	0.176819522531971	-6.60552347064048	0.05945964117514915
WDR81	7264	-0.0910520771536185	-0.429881757973839	0.247777603666602	2.2863957719584103	-0.5574649464808349	0.582866222644408	0.646474194772224	-6.60611996487767	0.17287228613276556
CSNK1E	2891	-0.133292637362671	-0.4480608826275	0.18147560790215803	2.95391897905738	-0.878464874962548	0.38923263855157203	0.45869129096278205	-6.607822959931131	0.1605960435024638
LOC107984648	1624	0.0654467452476153	-0.360620486867585	0.491513977362815	1.9874450396049899	0.318653777730762	0.753009646924746	0.797946392829215	-6.60841118530241	0.21738124087510205
NACC2	7016	-0.0901659715413157	-0.214523352932284	0.0341914098496525	5.555407077780781	-1.50411225969465	0.14684505418548097	0.19683787501315697	-6.60867906032141	0.06344764356682053
MYH13	5992	-0.0441262798781634	-0.39227218427200705	0.30401962451568	0.996721302801698	-0.26293304911779297	0.7950611572698499	0.833464111281375	-6.60952706870561	0.17762546142543037
UBE2E3	7586	0.0820285506067986	-0.0301072577051117	0.19416435891870898	5.99267852614496	1.51750409944527	0.143450247534816	0.19280416562011898	-6.6105388580538795	0.05721214709791344
RALA	4056	-0.0801162670794389	-0.18472869649650303	0.0244961623376249	6.69778388020013	-1.58871710281481	0.12646480704437	0.17251599223719596	-6.612198454726159	0.05337368847809386
ATL2	8381	-0.0942307355179093	-0.22301830235018696	0.0345568313143682	5.92801654614146	-1.51784629829247	0.14336435118522697	0.19273015960496	-6.61320102340378	0.06570794226136611
TOX	4216	-0.0736119837144029	-0.452906019100096	0.30568205167129	2.10333213509981	-0.40260731480374895	0.691141952562311	0.744247183132177	-6.61332739439525	0.1935173649927005
APH1A	2849	-0.0770477328121233	-0.175843251926384	0.0217477863021376	7.1014062962577595	-1.61782584576198	0.120020745565225	0.164623583532026	-6.61338075665309	0.05040587709911266
CAMLG	2795	0.0839933994004305	-0.0306158123376581	0.198602611138519	5.96574078163903	1.52031922007139	0.14274486933274697	0.192021264557051	-6.614196434251371	0.05847408762147374
PANK2	10714	-0.0754862758806452	-0.17808227037676103	0.0271097186154703	5.878363548435121	-1.52632404999848	0.14124976583123902	0.19023522114375302	-6.61433494242592	0.052344895151079415
TCEA2	4523	-0.0946861895119806	-0.239115037412164	0.0497426583882027	4.99274368232244	-1.36000919777538	0.18767062029487	0.244026463938649	-6.615307193627861	0.07368818770417518
TFB1M	10016	0.092964158245525	-0.0738299349008193	0.259758251391869	3.82064838415295	1.15622945228155	0.26005113647633604	0.32379474672218	-6.615717771392079	0.0850990271154817
GPR107	8341	0.0668636544101595	-0.0168968559428984	0.15062416476321697	7.6813651648986605	1.65599853134246	0.11198904899659601	0.15479600856993	-6.6160317017901304	0.04273495426176412
CLYBL	9558	0.100934588872806	-0.12389622759947098	0.32576540534508197	3.18133922582273	0.931308000389282	0.361852795596382	0.43132110407815205	-6.61818641211944	0.11470960024095739
NDUFS7	2839	-0.0941311888346652	-0.225316657497311	0.0370542798279811	5.7397684811649405	-1.48852785309876	0.15087809941368802	0.201483277784393	-6.61866088306243	0.06693136156257451
CHMP1A	3732	-0.106107597349745	-0.284015071561073	0.0717998768615818	4.24959464223373	-1.23726133073047	0.229099052535224	0.28999263423884497	-6.61880187368757	0.0907691194955752
PAQR6	3806	0.10919755549196199	-0.147662634080168	0.36605774506409205	2.8622603071892403	0.881912037712721	0.38740635278992297	0.45714242176957004	-6.6190157057677	0.13105111712863776
PCSK6	6335	0.11321361752027301	-0.090927485156018	0.317354720196563	3.9442801166112704	1.1504754729351898	0.262361723846506	0.32611950977480103	-6.619667933663	0.10415362381443394
AKAP13	13606	0.0873590684377294	-0.0251092491075207	0.19982738598298003	6.94458940677074	1.61133911192365	0.12143246925616698	0.16645036164159502	-6.6208675609592	0.057381794665944064
FAM71E1	1418	-0.090008974100249	-0.35552801524849803	0.17551006704799998	2.55473286670169	-0.703233083205684	0.48932332172596404	0.5582251181690339	-6.62112154340322	0.135468898545025
MIDN	3923	-0.0921207660474694	-0.231060598564942	0.0468190664700032	4.974545193204571	-1.3754345291213401	0.18291034848488302	0.23850654703343202	-6.621178343999599	0.07088766965177173
DGKZ	5884	-0.0896190772684973	-0.227359880679328	0.0481217261423337	4.781803413695219	-1.34973033667548	0.19089662610540398	0.247474719790901	-6.6217821183669505	0.07027592010756675
NKX2-2	2365	-0.0993240626905956	-0.377788909931692	0.179140784550501	2.58386960757523	-0.7399344533591479	0.467202175548348	0.536810146739881	-6.6222336528369405	0.14207390165362066
CXorf40A	10128	0.102700669301445	-0.10734135667593402	0.312742695278824	3.3816323211076598	1.01432289473673	0.32150985829934003	0.389456854515508	-6.62262350554844	0.10716429896805052
FAM13C	4134	-0.0283294153996787	-0.391872971434139	0.335214140634782	1.72298256579685	-0.161655436505177	0.873060025024853	0.898355697821688	-6.62296211094297	0.1854814061400309
SNX17	2868	-0.0788659857701166	-0.183064734859948	0.0253327633197148	6.506176929642461	-1.5701327917335501	0.130727804447147	0.17759490147726398	-6.623324221840741	0.05316262708664867
RIN1	3280	0.08689606941761199	-0.23636055919399201	0.410152698029216	2.23402344911371	0.5576501793612321	0.582741883511559	0.646474194772224	-6.6236250220514705	0.16492685133245102
TUBB3	2006	-0.0839581482982306	-0.346283679685589	0.17836738308912803	2.64000839787304	-0.6639439889503879	0.513659349511671	0.581214294736187	-6.624127571751941	0.13383955683028495
ADAM8	3809	0.0215739613131527	-0.33603771616236305	0.379185638788669	1.7815156073873701	0.12514899223035303	0.9015478569213359	0.920621610796734	-6.62416999415517	0.18245493748750818
ZNF107	10006	-0.0919180104526802	-0.213260339190287	0.029424318284927	6.6545416085229405	-1.57143869553521	0.13042440040469502	0.177250736680295	-6.624756683166491	0.06190935139673827
VASP	2297	0.10100641996135698	-0.0573416720971663	0.259354512019881	4.77225880167324	1.3232603406411598	0.199405147196642	0.257145011873862	-6.6257173409791505	0.08078984288700186
SPIDR	5192	0.0762365731047474	-0.0249531274260217	0.177426273635517	6.423107689744401	1.56291805621959	0.132414591115578	0.17963264281452498	-6.62608791539704	0.05162739822998436
TUBE1	2366	0.0927029464597142	-0.129275530731581	0.31468142365101004	2.85598427618986	0.8663468949513009	0.395697049093685	0.46490684311279706	-6.62744008897877	0.11325432509759975
SLC38A9	3539	0.0962276807313782	-0.173362076741612	0.36581743820436796	2.57535105623691	0.740467128329239	0.466885535427606	0.536594288717524	-6.627492856286611	0.1375457946290765
TNFAIP8	3560	-0.0345914207149691	-0.39436028739839596	0.32517744596845805	1.2957599989251698	-0.19945915476574	0.8437448056503091	0.874742076737606	-6.627887945802	0.18355554422623827
DLX6	1875	-0.089093220381006	-0.36630606939371707	0.18811962863170498	2.56482913142318	-0.666715349858477	0.5119208957663189	0.579614447783241	-6.62844225566657	0.14143512704730155
CREBRF	9046	0.10152620035400697	-0.08215513208345901	0.285207532791473	3.8376356922055095	1.14662726595627	0.263915464923536	0.32772496543251506	-6.630552711819449	0.09371496552931938
ZNF304	5036	-0.0956870234197877	-0.238667062480096	0.04729301564052099	5.07241444312815	-1.38831107002021	0.179010366830175	0.23405591420813898	-6.63199322284494	0.07294899952056555
PWP2	3611	0.0712236212422777	-0.262044085987711	0.404491328472266	2.2009132507100095	0.44334311681713795	0.661868490429157	0.718729847016582	-6.63246163169517	0.17003454450509617
CNOT3	3822	0.223193750197678	-0.39055828977415596	0.836945790169511	2.57074052873944	0.754394014250557	0.45865222765062297	0.528394756046488	-6.632523052831769	0.3131387959039967
FOXN4	6432	-0.0157005677798476	-0.36870920590829	0.33730807034859395	2.22817676142676	-0.0922654657507957	0.9273263397725491	0.941179392181264	-6.63332938606848	0.1801064480247153
MRPS15	965	-0.0811009734187413	-0.189835016094657	0.027633069257174	6.34579569598225	-1.5472827532373898	0.136131980990747	0.18407635417688803	-6.6345616039018	0.055476552385671174
SAP25	1078	0.00131693237019159	-0.37328461884076	0.37591848358114294	1.80072723669709	0.00729294694772607	0.99424718031081	0.994883855044059	-6.63456723119609	0.19112324041375076
HIPK2	16755	-0.0908390295524306	-0.203712830931189	0.022034771826327997	8.36830284130119	-1.6695079344889399	0.109257341454819	0.151338063770271	-6.63545518845606	0.05758867417283597
CLPP	1151	-0.0865677587639251	-0.22326922138760197	0.0501337038597521	4.688476088349651	-1.3136877963770701	0.20255414908310101	0.260641216437246	-6.63553289772344	0.06974564419575359
ZNF471	9185	0.096412431389425	-0.0863642113056224	0.27918907408447197	3.9175587757376897	1.0942624399458498	0.285735405460718	0.35122697184507695	-6.6367809218719005	0.09325338913012611
LRAT	5290	0.0465098884592832	-0.285103594133961	0.3781233710525271	1.9628064706121697	0.29095261937464	0.773826528828104	0.815305978666678	-6.63697278777431	0.16919055234349187
FAM221A	2448	0.008417364128124659	-0.32346751084224606	0.340302239098495	1.76957214933921	0.0526135743636331	0.958517008526004	0.967026157984309	-6.6384569688271	0.1693290178420258
BHLHB9	4281	-0.0933990225166754	-0.29240333480682107	0.10560528977347	3.39555949773625	-0.9736189018212672	0.340882941854883	0.40966906903748207	-6.63845804763393	0.1015328123929314
UBE2J1	4389	0.06970754203489	-0.0187898655566324	0.158204949626413	7.52771859350546	1.63402378349085	0.11655547200724199	0.1604691581016	-6.6389441832603096	0.04515173856710342
REC8	3109	-0.015255464554941003	-0.36559743122524896	0.335086502115367	1.64127349920174	-0.090332166553105	0.928844747413611	0.942490924303373	-6.63975266415166	0.17874590136240204
ZNF318	9061	0.0829880722601697	-0.027749754688032	0.193725899208371	6.49826146918175	1.5546364018272099	0.134373002647052	0.18201288396259602	-6.640834843162299	0.056498891300102806
CDH26	7488	-0.0821521990613538	-0.19800858288189702	0.0337041847591893	5.240409813389241	-1.4709854509126399	0.155525369446609	0.20692024728097602	-6.64087024208958	0.059110399908440386
RORB	3604	0.101220421041342	-0.132978013892157	0.335418855974842	3.53157641318463	0.8965887887163009	0.379693391439289	0.4494836256044079	-6.641217062624559	0.11948899741505077
LOC102724200	4047	0.0118250880958792	-0.365168949227133	0.388819125418891	1.8445889118016399	0.0650697377764488	0.948709086952727	0.9585235832858672	-6.6416054752803895	0.19234389659337348
EIF4E2	4324	-0.0765150233496632	-0.178192882111682	0.0251628354123559	6.5756446715719905	-1.5610955160521298	0.132843537326587	0.18015589717071698	-6.641991693625211	0.05187645855205048
ANKRD18B	7678	0.103475840323967	-0.0859275031025917	0.292879183750525	3.9996013930866896	1.13334067043329	0.269332178367874	0.33362831006269394	-6.64287141182487	0.0966343588911012
ZNF28	4843	0.084332969660962	-0.0396982599021664	0.20836419922408997	5.20458088426873	1.4105078178461998	0.172443129000892	0.226440289457999	-6.64348026986952	0.06328123957302458
HECA	5621	0.0894556365603583	-0.0665744693736967	0.245485742494413	4.088565744115569	1.18934666773399	0.24704498892856502	0.30960495304220503	-6.644516447187179	0.07960719690513002
CHUK	7441	-0.0823041437541407	-0.198653163869344	0.034044876361062	5.83016768321113	-1.4674662578218	0.156471519493702	0.20804620986925895	-6.645002423631309	0.05936174495673623
SOCS7	8418	-0.113993087240813	-0.424007069158696	0.19602089467706896	2.81180327840831	-0.7627924526523671	0.45372957862457297	0.523512797324781	-6.645232343343659	0.15817039893769516
ZNF222	2311	0.0865578808851408	-0.20782516666516102	0.38094092843544297	2.49112925579383	0.6099622693376621	0.5481672724689489	0.6145558455061939	-6.64584263132562	0.15019543242362346
SSBP2	5816	-0.0997277315930027	-0.435886122550048	0.23643065936404298	2.5975502967038904	-0.615433506828551	0.5446146515775	0.611316131756337	-6.64617723229087	0.17150938314134972
DNAJB4	3728	-0.104621971656013	-0.327216516835457	0.117972573523432	3.3791575079641896	-0.975029006345186	0.340198684272583	0.409043354053242	-6.64671933126828	0.11356864549971658
ZNF300	4915	0.0976860617535582	-0.0679512996923532	0.26332342319947	4.46909406663973	1.2234421832496298	0.234170155938523	0.295513943002976	-6.64693377845631	0.08450885788056714
ERCC8	2550	0.095742600062267	-0.0580729500921461	0.24955815021667999	4.59612709650347	1.2912612764244298	0.210083233910375	0.269165779144573	-6.647059981077209	0.07847732150735359
TMEM185A	3118	0.0946225258766402	-0.151555620209196	0.340800671962476	2.91547565699745	0.7973595373158059	0.433806872599954	0.503249787896439	-6.64773832239226	0.12560109494175306
SWT1	6223	-0.00667630515312845	-0.35910805537619	0.345755445069933	1.77051942243417	-0.0392979870369183	0.9690090303665191	0.9752282373358839	-6.650228783869059	0.17981211746074566
PLEC	16988	-0.0861757344733238	-0.196448050468546	0.0240965815218984	7.46145553168396	-1.62116661119815	0.11929906440608999	0.16383144063940802	-6.65112592788789	0.05626138571184806
TMED1	1995	0.107024921361413	-0.0948475802559843	0.30889742297881	3.74110239314342	1.09980807882197	0.283364529717091	0.348724156919999	-6.6516313313231095	0.10299617429459039
VPS41	6101	0.08776907284098899	-0.0307060926952993	0.20624423837727698	6.4559870857320405	1.53682118804389	0.13866708287376198	0.187173163712019	-6.65183712699969	0.060446513028718445
ZSCAN32	3291	0.0937214432815874	-0.0828948083479352	0.27033769491111	3.88793051051921	1.1008229054318899	0.282932217239086	0.348294992388559	-6.65235806579669	0.09011033246404214
CNEP1R1	2169	0.0897495453348602	-0.116843792663169	0.296342883332889	3.21732130611281	0.901208122674013	0.37728685917508603	0.446888670319097	-6.652793392276959	0.10540476428470867
